Id,Separation,Trust,ServiceMark,Condition,Photo,Photos,Manufacturer,Model,Badge,BadgeDetail,Transmission,FuelType,Year,FormYear,Mileage,HomeServiceProgress,HomeServiceVerification,ServiceCopyCar,Price,SellType,BuyType,ModifiedDate,OfficeCityState,OfficeName,DealerName,AdWords,Hotmark,Powerpack,SalesStatus,Lease,LeaseType,AcceptanceCharge,MonthLeasePrice,MonthLeaseRest,MonthLeaseTotal,Deposit,ResidualValue,Succession
40271213,['B'],[],[],"['Inspection', 'Record']",/carpicture07/pic4027/40271213_,"[{'type': '001', 'location': '/carpicture07/pic4027/40271213_001.jpg', 'updatedDate': '2025-08-10T04:07:23Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture07/pic4027/40271213_003.jpg', 'updatedDate': '2025-08-10T04:07:23Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture07/pic4027/40271213_004.jpg', 'updatedDate': '2025-08-10T04:07:23Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture07/pic4027/40271213_007.jpg', 'updatedDate': '2025-08-10T04:07:23Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202007.0,2021,48367.0,,,ORIGINAL,1570.0,일반,[],2025-09-07 16:47:40.000 +09,경남,정민모터스,강정민,,,,,,,,,,,,,
40270631,['B'],[],[],"['Inspection', 'Record']",/carpicture07/pic4027/40270631_,"[{'type': '001', 'location': '/carpicture07/pic4027/40270631_001.jpg', 'updatedDate': '2025-08-09T07:14:33Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture07/pic4027/40270631_003.jpg', 'updatedDate': '2025-08-09T07:14:33Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture07/pic4027/40270631_004.jpg', 'updatedDate': '2025-08-09T07:14:33Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture07/pic4027/40270631_007.jpg', 'updatedDate': '2025-08-09T07:14:33Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6 LPi (렌터카),스마트,오토,LPG(일반인 구입),202107.0,2021,89992.0,,,ORIGINAL,1290.0,일반,[],2025-09-07 16:47:40.000 +09,경남,정민모터스,강정민,,,,,,,,,,,,,
40390459,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture09/pic4039/40390459_,"[{'type': '001', 'location': '/carpicture09/pic4039/40390459_001.jpg', 'updatedDate': '2025-08-27T05:35:34Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture09/pic4039/40390459_003.jpg', 'updatedDate': '2025-08-27T05:35:34Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture09/pic4039/40390459_004.jpg', 'updatedDate': '2025-08-27T05:35:34Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture09/pic4039/40390459_007.jpg', 'updatedDate': '2025-08-27T05:35:34Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202201.0,2022,54327.0,,,ORIGINAL,1630.0,일반,[],2025-09-07 16:47:40.000 +09,경남,정민모터스,강정민,,,,,,,,,,,,,
40449181,['B'],[],[],"['Inspection', 'Record']",/carpicture04/pic4044/40449181_,"[{'type': '001', 'location': '/carpicture04/pic4044/40449181_001.jpg', 'updatedDate': '2025-09-03T07:52:34Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture04/pic4044/40449181_003.jpg', 'updatedDate': '2025-09-03T07:52:34Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture04/pic4044/40449181_004.jpg', 'updatedDate': '2025-09-03T07:52:34Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture04/pic4044/40449181_007.jpg', 'updatedDate': '2025-09-03T07:52:34Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202212.0,2023,55934.0,,,ORIGINAL,2050.0,일반,[],2025-09-07 16:47:40.000 +09,경남,정민모터스,강정민,,,,,,,,,,,,,
40471862,['B'],[],[],"['Inspection', 'Record']",/carpicture07/pic4047/40471862_,"[{'type': '001', 'location': '/carpicture07/pic4047/40471862_001.jpg', 'updatedDate': '2025-09-05T09:05:07Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture07/pic4047/40471862_003.jpg', 'updatedDate': '2025-09-05T09:05:07Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture07/pic4047/40471862_004.jpg', 'updatedDate': '2025-09-05T09:05:07Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture07/pic4047/40471862_007.jpg', 'updatedDate': '2025-09-05T09:05:07Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202209.0,2023,26569.0,,,ORIGINAL,2000.0,일반,[],2025-09-07 16:47:40.000 +09,경남,정민모터스,강정민,,,,,,,,,,,,,
40127900,['B'],[],[],"['Inspection', 'Record']",/carpicture02/pic4012/40127900_,"[{'type': '001', 'location': '/carpicture02/pic4012/40127900_001.jpg', 'updatedDate': '2025-07-20T01:28:12Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture02/pic4012/40127900_003.jpg', 'updatedDate': '2025-07-20T01:28:12Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture02/pic4012/40127900_004.jpg', 'updatedDate': '2025-07-20T01:28:12Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture02/pic4012/40127900_007.jpg', 'updatedDate': '2025-07-20T01:28:12Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,스마트,오토,가솔린,202104.0,2021,74884.0,,,ORIGINAL,1290.0,일반,[],2025-09-07 16:47:40.000 +09,경남,정민모터스,강정민,,,,,,,,,,,,,
40127906,['B'],[],[],"['Inspection', 'Record']",/carpicture02/pic4012/40127906_,"[{'type': '001', 'location': '/carpicture02/pic4012/40127906_001.jpg', 'updatedDate': '2025-07-20T01:26:01Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture02/pic4012/40127906_003.jpg', 'updatedDate': '2025-07-20T01:26:01Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture02/pic4012/40127906_004.jpg', 'updatedDate': '2025-07-20T01:26:01Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture02/pic4012/40127906_007.jpg', 'updatedDate': '2025-07-20T01:26:01Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,스마트,오토,가솔린,202105.0,2021,41668.0,,,ORIGINAL,1600.0,일반,[],2025-09-07 16:47:40.000 +09,경남,정민모터스,강정민,,,,,,,,,,,,,
40127891,['B'],[],[],"['Inspection', 'Record']",/carpicture02/pic4012/40127891_,"[{'type': '001', 'location': '/carpicture02/pic4012/40127891_001.jpg', 'updatedDate': '2025-07-20T01:29:06Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture02/pic4012/40127891_003.jpg', 'updatedDate': '2025-07-20T01:29:06Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture02/pic4012/40127891_004.jpg', 'updatedDate': '2025-07-20T01:29:06Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture02/pic4012/40127891_007.jpg', 'updatedDate': '2025-07-20T01:29:06Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,스마트,오토,가솔린,202105.0,2021,95547.0,,,ORIGINAL,1270.0,일반,[],2025-09-07 16:47:40.000 +09,경남,정민모터스,강정민,,,,,,,,,,,,,
40271211,['B'],[],[],"['Inspection', 'Record']",/carpicture07/pic4027/40271211_,"[{'type': '001', 'location': '/carpicture07/pic4027/40271211_001.jpg', 'updatedDate': '2025-08-10T04:09:24Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture07/pic4027/40271211_003.jpg', 'updatedDate': '2025-08-10T04:09:24Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture07/pic4027/40271211_004.jpg', 'updatedDate': '2025-08-10T04:09:24Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture07/pic4027/40271211_007.jpg', 'updatedDate': '2025-08-10T04:09:24Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202111.0,2022,60265.0,,,ORIGINAL,1550.0,일반,[],2025-09-07 16:47:40.000 +09,경남,정민모터스,강정민,,,,,,,,,,,,,
40243124,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture04/pic4024/40243124_,"[{'type': '001', 'location': '/carpicture04/pic4024/40243124_001.jpg', 'updatedDate': '2025-08-06T00:41:56Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture04/pic4024/40243124_003.jpg', 'updatedDate': '2025-08-06T00:41:56Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture04/pic4024/40243124_004.jpg', 'updatedDate': '2025-08-06T00:41:56Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture04/pic4024/40243124_007.jpg', 'updatedDate': '2025-08-06T00:41:56Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202103.0,2021,45867.0,,,ORIGINAL,1650.0,일반,[],2025-09-07 16:47:40.000 +09,경남,정민모터스,강정민,,,,,,,,,,,,,
40025374,['B'],[],[],"['Inspection', 'Record']",/carpicture02/pic4002/40025374_,"[{'type': '001', 'location': '/carpicture02/pic4002/40025374_001.jpg', 'updatedDate': '2025-07-05T04:30:59Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture02/pic4002/40025374_003.jpg', 'updatedDate': '2025-07-05T04:30:59Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture02/pic4002/40025374_004.jpg', 'updatedDate': '2025-07-05T04:30:59Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture02/pic4002/40025374_007.jpg', 'updatedDate': '2025-07-05T04:30:59Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202011.0,2021,64116.0,,,ORIGINAL,1590.0,일반,[],2025-09-07 16:47:40.000 +09,경남,정민모터스,강정민,,,,,,,,,,,,,
38369158,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture06/pic3836/38369158_,"[{'type': '001', 'location': '/carpicture06/pic3836/38369158_001.jpg', 'updatedDate': '2024-10-22T05:44:46Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture06/pic3836/38369158_003.jpg', 'updatedDate': '2024-10-22T05:44:46Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture06/pic3836/38369158_004.jpg', 'updatedDate': '2024-10-22T05:44:46Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture06/pic3836/38369158_007.jpg', 'updatedDate': '2024-10-22T05:44:46Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202101.0,2021,56907.0,,,ORIGINAL,1550.0,일반,[],2025-09-07 16:38:14.000 +09,광주,용진모터스,김용진,,,,,,,,,,,,,
40331679,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture02/pic4032/40326853_,"[{'type': '001', 'location': '/carpicture02/pic4032/40326853_001.jpg', 'updatedDate': '2025-08-19T07:43:33Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture02/pic4032/40326853_003.jpg', 'updatedDate': '2025-08-19T07:43:33Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture02/pic4032/40326853_004.jpg', 'updatedDate': '2025-08-19T07:43:33Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture02/pic4032/40326853_007.jpg', 'updatedDate': '2025-08-19T07:43:33Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202006.0,2021,58970.0,,Y,DUPLICATION,1990.0,일반,['Delivery'],2025-09-07 16:30:07.000 +09,대구,우정모터스,김병수,,,,,,,,,,,,,
40297535,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture08/pic4028/40283817_,"[{'type': '001', 'location': '/carpicture08/pic4028/40283817_001.jpg', 'updatedDate': '2025-08-13T05:33:31Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture08/pic4028/40283817_003.jpg', 'updatedDate': '2025-08-13T05:33:31Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture08/pic4028/40283817_004.jpg', 'updatedDate': '2025-08-13T05:33:31Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture08/pic4028/40283817_007.jpg', 'updatedDate': '2025-08-13T05:33:31Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202011.0,2021,28531.0,,Y,DUPLICATION,1850.0,일반,['Delivery'],2025-09-07 16:30:07.000 +09,대구,우정모터스,김병수,,,,,,,,,,,,,
40326853,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture02/pic4032/40326853_,"[{'type': '001', 'location': '/carpicture02/pic4032/40326853_001.jpg', 'updatedDate': '2025-08-19T07:43:33Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture02/pic4032/40326853_003.jpg', 'updatedDate': '2025-08-19T07:43:33Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture02/pic4032/40326853_004.jpg', 'updatedDate': '2025-08-19T07:43:33Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture02/pic4032/40326853_007.jpg', 'updatedDate': '2025-08-19T07:43:33Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,인스퍼레이션,오토,가솔린,202006.0,2021,58970.0,,,ORIGINAL,1990.0,일반,[],2025-09-07 16:29:07.000 +09,대구,우정모터스,김병수,,,,,,,,,,,,,
40283817,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture08/pic4028/40283817_,"[{'type': '001', 'location': '/carpicture08/pic4028/40283817_001.jpg', 'updatedDate': '2025-08-13T05:33:31Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture08/pic4028/40283817_003.jpg', 'updatedDate': '2025-08-13T05:33:31Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture08/pic4028/40283817_004.jpg', 'updatedDate': '2025-08-13T05:33:31Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture08/pic4028/40283817_007.jpg', 'updatedDate': '2025-08-13T05:33:31Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202011.0,2021,28531.0,,,ORIGINAL,1850.0,일반,[],2025-09-07 16:29:07.000 +09,대구,우정모터스,김병수,,,,,,,,,,,,,
40444928,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture04/pic4044/40444928_,"[{'type': '001', 'location': '/carpicture04/pic4044/40444928_001.jpg', 'updatedDate': '2025-09-03T05:59:52Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture04/pic4044/40444928_003.jpg', 'updatedDate': '2025-09-03T05:59:52Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture04/pic4044/40444928_004.jpg', 'updatedDate': '2025-09-03T05:59:52Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture04/pic4044/40444928_007.jpg', 'updatedDate': '2025-09-03T05:59:52Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202202.0,2022,30630.0,,,ORIGINAL,1899.0,일반,[],2025-09-07 16:24:45.000 +09,대구,스피드모터스,이상재,,,,,,,,,,,,,
39946382,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture04/pic3994/39946382_,"[{'type': '001', 'location': '/carpicture04/pic3994/39946382_001.jpg', 'updatedDate': '2025-06-25T07:44:10Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture04/pic3994/39946382_003.jpg', 'updatedDate': '2025-06-25T07:44:10Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture04/pic3994/39946382_004.jpg', 'updatedDate': '2025-06-25T07:44:10Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture04/pic3994/39946382_007.jpg', 'updatedDate': '2025-06-25T07:44:10Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202103.0,2021,60884.0,,,ORIGINAL,1580.0,일반,[],2025-09-07 16:20:38.000 +09,경기,한빛모터스,이용태,완전무사고,,,,,,,,,,,,
39493860,['B'],[],[],"['Inspection', 'Record']",/carpicture09/pic3949/39493860_,"[{'type': '001', 'location': '/carpicture09/pic3949/39493860_001.jpg', 'updatedDate': '2025-04-21T07:47:17Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture09/pic3949/39493860_003.jpg', 'updatedDate': '2025-04-21T07:47:17Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture09/pic3949/39493860_004.jpg', 'updatedDate': '2025-04-21T07:47:17Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture09/pic3949/39493860_007.jpg', 'updatedDate': '2025-04-21T07:47:17Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202010.0,2021,93814.0,,,ORIGINAL,1400.0,일반,[],2025-09-07 16:17:31.000 +09,대전,케이비상사 ,김성철,,,,,,,,,,,,,
40415947,['B'],[],[],"['Inspection', 'Record']",/carpicture01/pic4041/40415947_,"[{'type': '001', 'location': '/carpicture01/pic4041/40415947_001.jpg', 'updatedDate': '2025-08-29T23:54:06Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic4041/40415947_003.jpg', 'updatedDate': '2025-08-29T23:54:06Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic4041/40415947_004.jpg', 'updatedDate': '2025-08-29T23:54:06Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic4041/40415947_007.jpg', 'updatedDate': '2025-08-29T23:54:06Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202205.0,2023,52767.0,,,ORIGINAL,1890.0,일반,[],2025-09-07 16:17:26.000 +09,대전,뉴세종모터스,최고은,,,,,,,,,,,,,
40415945,['B'],[],[],"['Inspection', 'Record']",/carpicture01/pic4041/40415945_,"[{'type': '001', 'location': '/carpicture01/pic4041/40415945_001.jpg', 'updatedDate': '2025-08-29T23:45:47Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic4041/40415945_003.jpg', 'updatedDate': '2025-08-29T23:45:47Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic4041/40415945_004.jpg', 'updatedDate': '2025-08-29T23:45:47Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic4041/40415945_007.jpg', 'updatedDate': '2025-08-29T23:45:47Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202206.0,2023,28647.0,,,ORIGINAL,1950.0,일반,[],2025-09-07 16:17:25.000 +09,대전,뉴세종모터스,최고은,,,,,,,,,,,,,
40415938,['B'],[],[],"['Inspection', 'Record']",/carpicture01/pic4041/40415938_,"[{'type': '001', 'location': '/carpicture01/pic4041/40415938_001.jpg', 'updatedDate': '2025-08-29T23:26:20Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture01/pic4041/40415938_003.jpg', 'updatedDate': '2025-08-29T23:26:20Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture01/pic4041/40415938_004.jpg', 'updatedDate': '2025-08-29T23:26:20Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture01/pic4041/40415938_007.jpg', 'updatedDate': '2025-08-29T23:26:20Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202204.0,2023,18731.0,,,ORIGINAL,1950.0,일반,[],2025-09-07 16:17:25.000 +09,대전,뉴세종모터스,최고은,,,,,,,,,,,,,
40174655,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture06/pic4016/40167172_,"[{'type': '001', 'location': '/carpicture06/pic4016/40167172_001.jpg', 'updatedDate': '2025-07-25T05:55:06Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture06/pic4016/40167172_003.jpg', 'updatedDate': '2025-07-25T05:55:06Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture06/pic4016/40167172_004.jpg', 'updatedDate': '2025-07-25T05:55:06Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture06/pic4016/40167172_007.jpg', 'updatedDate': '2025-07-25T05:55:06Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202104.0,2021,72034.0,,Y,DUPLICATION,1539.0,일반,['Delivery'],2025-09-07 16:16:42.000 +09,전북,힐링모터스,강충석,,,,,,,,,,,,,
40167172,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture06/pic4016/40167172_,"[{'type': '001', 'location': '/carpicture06/pic4016/40167172_001.jpg', 'updatedDate': '2025-07-25T05:55:06Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture06/pic4016/40167172_003.jpg', 'updatedDate': '2025-07-25T05:55:06Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture06/pic4016/40167172_004.jpg', 'updatedDate': '2025-07-25T05:55:06Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture06/pic4016/40167172_007.jpg', 'updatedDate': '2025-07-25T05:55:06Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202104.0,2021,72034.0,,,ORIGINAL,1539.0,일반,[],2025-09-07 16:15:42.000 +09,전북,힐링모터스,강충석,,,,,,,,,,,,,
40461122,['B'],[],[],"['Inspection', 'Record', 'Resume']",/carpicture06/pic4046/40461122_,"[{'type': '001', 'location': '/carpicture06/pic4046/40461122_001.jpg', 'updatedDate': '2025-09-04T10:40:07Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture06/pic4046/40461122_003.jpg', 'updatedDate': '2025-09-04T10:40:07Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture06/pic4046/40461122_004.jpg', 'updatedDate': '2025-09-04T10:40:07Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture06/pic4046/40461122_007.jpg', 'updatedDate': '2025-09-04T10:40:07Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202010.0,2021,64627.0,,,ORIGINAL,1660.0,일반,[],2025-09-07 16:02:49.000 +09,대전,푸른모터스,강철희,,,,,,,,,,,,,
40401679,['B'],"['ExtendWarranty', 'HomeService']","['EncarMeetgo', 'EncarDiagnosisP1']","['Inspection', 'Record', 'Resume']",/carpicture09/pic4039/40399947_,"[{'type': '001', 'location': '/carpicture09/pic4039/40399947_001.jpg', 'updatedDate': '2025-08-28T04:57:06Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture09/pic4039/40399947_003.jpg', 'updatedDate': '2025-08-28T04:57:06Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture09/pic4039/40399947_004.jpg', 'updatedDate': '2025-08-28T04:57:06Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture09/pic4039/40399947_007.jpg', 'updatedDate': '2025-08-28T04:57:06Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,스마트,오토,가솔린,202208.0,2023,30502.0,,Y,DUPLICATION,1699.0,일반,['Delivery'],2025-09-07 15:34:55.000 +09,경남,(주)Vmotors,민상진,,,,,,,,,,,,,
40399947,['B'],"['Warranty', 'ExtendWarranty']",['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture09/pic4039/40399947_,"[{'type': '001', 'location': '/carpicture09/pic4039/40399947_001.jpg', 'updatedDate': '2025-08-28T04:57:06Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture09/pic4039/40399947_003.jpg', 'updatedDate': '2025-08-28T04:57:06Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture09/pic4039/40399947_004.jpg', 'updatedDate': '2025-08-28T04:57:06Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture09/pic4039/40399947_007.jpg', 'updatedDate': '2025-08-28T04:57:06Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,스마트,오토,가솔린,202208.0,2023,30502.0,,,ORIGINAL,1699.0,일반,[],2025-09-07 15:33:55.000 +09,경남,(주)Vmotors,민상진,,,,,,,,,,,,,
39097202,['B'],[],[],"['Inspection', 'Record']",/carpicture09/pic3909/39097202_,"[{'type': '001', 'location': '/carpicture09/pic3909/39097202_001.jpg', 'updatedDate': '2025-02-22T05:57:13Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture09/pic3909/39097202_003.jpg', 'updatedDate': '2025-02-22T05:57:13Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture09/pic3909/39097202_004.jpg', 'updatedDate': '2025-02-22T05:57:13Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture09/pic3909/39097202_007.jpg', 'updatedDate': '2025-02-22T05:57:13Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202009.0,2021,57078.0,,,ORIGINAL,1699.0,일반,[],2025-09-07 15:05:16.000 +09,대구,대풍모터스,정재철,,,,,,,,,,,,,
40387590,['B'],[],[],"['Inspection', 'Record']",/carpicture08/pic4038/40387590_,"[{'type': '001', 'location': '/carpicture08/pic4038/40387590_001.jpg', 'updatedDate': '2025-08-27T00:44:09Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture08/pic4038/40387590_003.jpg', 'updatedDate': '2025-08-27T00:44:09Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture08/pic4038/40387590_004.jpg', 'updatedDate': '2025-08-27T00:44:09Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture08/pic4038/40387590_007.jpg', 'updatedDate': '2025-08-27T00:44:09Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202011.0,2021,60521.0,,,ORIGINAL,1830.0,일반,[],2025-09-07 15:04:45.000 +09,충남,태일모터스,김기성,,,,,,,,,,,,,
40056003,['B'],['Warranty'],['EncarDiagnosisP0'],"['Inspection', 'Record', 'Resume']",/carpicture05/pic4005/40056003_,"[{'type': '001', 'location': '/carpicture05/pic4005/40056003_001.jpg', 'updatedDate': '2025-07-10T00:23:11Z', 'ordering': 1.0}, {'type': '003', 'location': '/carpicture05/pic4005/40056003_003.jpg', 'updatedDate': '2025-07-10T00:23:11Z', 'ordering': 3.0}, {'type': '004', 'location': '/carpicture05/pic4005/40056003_004.jpg', 'updatedDate': '2025-07-10T00:23:11Z', 'ordering': 4.0}, {'type': '007', 'location': '/carpicture05/pic4005/40056003_007.jpg', 'updatedDate': '2025-07-10T00:23:11Z', 'ordering': 7.0}]",현대,아반떼 (CN7),1.6,모던,오토,가솔린,202108.0,2021,71411.0,,,ORIGINAL,1490.0,일반,[],2025-09-07 15:04:13.000 +09,서울,장안오토랜드,김헌재,,,,,,,,,,,,,
